base_date,emd_nm,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
2019-11,외도동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,용담1동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,용담2동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,우도면,15.026666666666667,12.389999999999997,851.8333333333334,17.616666666666667,1116.5666666666666,2.7333333333333334,13.343333333333334,1150.7,6.3100000000000005,221.30999999999997
2019-11,이도1동,12.729999999999999,9.133333333333331,1057.9333333333334,16.326666666666668,1130.4333333333334,2.5,8.553333333333335,1210.8,3.203333333333334,235.51666666666674
2019-11,이도2동,12.729999999999999,9.133333333333331,1057.9333333333334,16.326666666666668,1130.4333333333334,2.5,8.553333333333335,1210.8,3.203333333333334,235.51666666666674
2019-11,이호동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,일도1동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,일도2동,13.13,8.126666666666667,994.8333333333334,17.963333333333335,1140.8,1.3333333333333333,8.853333333333333,1122.7,2.1966666666666668,194.61999999999998
2019-11,정방동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,조천읍,12.729999999999999,9.133333333333331,1057.9333333333334,16.326666666666668,1130.4333333333334,2.5,8.553333333333335,1210.8,3.203333333333334,235.51666666666674
2019-11,중문동,14.383333333333333,9.940000000000001,938.0333333333333,18.89333333333333,1207.5666666666666,1.15,9.303333333333335,1203.2666666666667,1.8500000000000003,181.44333333333336
2019-11,중앙동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,천지동,14.863333333333333,10.23,1105.7,19.653333333333325,1156.6666666666667,0.75,10.013333333333334,1208.6,3.423333333333334,182.96999999999997
2019-11,추자면,14.031034482758622,11.513793103448275,1129.344827586207,16.855172413793102,1171.3103448275863,0.3275862068965517,8.910344827586206,1153.551724137931,2.841379310344828,141.68965517241378
