,base_date,aptCode,emd_nm,disQuantity,disCount
77099,2020-06,W6XF89,한림읍,266200.0,87.0
77100,2020-07,W6XF89,한림읍,143750.0,89.0
77101,2020-08,W6XF89,한림읍,217200.0,101.0
77102,2020-09,W6XF89,한림읍,124000.0,64.0
77103,2020-10,W6XF89,한림읍,116300.0,66.0
77104,2020-11,W6XF89,한림읍,100600.0,66.0
77105,2020-12,W6XF89,한림읍,131500.0,63.0
77106,2021-01,W6XF89,한림읍,86300.0,39.0
77107,2021-02,W6XF89,한림읍,120700.0,48.0
77108,2021-03,W6XF89,한림읍,111900.0,62.0
77109,2021-04,W6XF89,한림읍,,
77110,2021-05,W6XF89,한림읍,171150.0,81.0
77111,2021-06,W6XF89,한림읍,158100.0,83.0
77112,2018-01,W6XF90,한림읍,,
77113,2018-02,W6XF90,한림읍,,
77114,2018-03,W6XF90,한림읍,,
77115,2018-04,W6XF90,한림읍,,
77116,2018-05,W6XF90,한림읍,,
77117,2018-06,W6XF90,한림읍,,
77118,2018-07,W6XF90,한림읍,,
77119,2018-08,W6XF90,한림읍,,
77120,2018-09,W6XF90,한림읍,,
77121,2018-10,W6XF90,한림읍,,
77122,2018-11,W6XF90,한림읍,,
77123,2018-12,W6XF90,한림읍,,
77124,2019-01,W6XF90,한림읍,,
77125,2019-02,W6XF90,한림읍,,
77126,2019-03,W6XF90,한림읍,,
77127,2019-04,W6XF90,한림읍,,
77128,2019-05,W6XF90,한림읍,,
77129,2019-06,W6XF90,한림읍,,
77130,2019-07,W6XF90,한림읍,,
77131,2019-08,W6XF90,한림읍,,
77132,2019-09,W6XF90,한림읍,,
77133,2019-10,W6XF90,한림읍,,
77134,2019-11,W6XF90,한림읍,1550.0,1.0
77135,2019-12,W6XF90,한림읍,541700.0,57.0
77136,2020-01,W6XF90,한림읍,609500.0,65.0
77137,2020-02,W6XF90,한림읍,424550.0,63.0
77138,2020-03,W6XF90,한림읍,71500.0,32.0
77139,2020-04,W6XF90,한림읍,69400.0,35.0
77140,2020-05,W6XF90,한림읍,135050.0,48.0
77141,2020-06,W6XF90,한림읍,164150.0,49.0
77142,2020-07,W6XF90,한림읍,205800.0,68.0
77143,2020-08,W6XF90,한림읍,211300.0,60.0
77144,2020-09,W6XF90,한림읍,151650.0,49.0
77145,2020-10,W6XF90,한림읍,192500.0,58.0
77146,2020-11,W6XF90,한림읍,103400.0,45.0
77147,2020-12,W6XF90,한림읍,123650.0,46.0
77148,2021-01,W6XF90,한림읍,182650.0,44.0
77149,2021-02,W6XF90,한림읍,204550.0,49.0
77150,2021-03,W6XF90,한림읍,161500.0,32.0
77151,2021-04,W6XF90,한림읍,,
77152,2021-05,W6XF90,한림읍,188700.0,56.0
77153,2021-06,W6XF90,한림읍,218150.0,60.0
77154,2018-01,W6XF91,한림읍,,
77155,2018-02,W6XF91,한림읍,,
77156,2018-03,W6XF91,한림읍,,
77157,2018-04,W6XF91,한림읍,,
77158,2018-05,W6XF91,한림읍,,
77159,2018-06,W6XF91,한림읍,,
77160,2018-07,W6XF91,한림읍,,
77161,2018-08,W6XF91,한림읍,,
77162,2018-09,W6XF91,한림읍,,
77163,2018-10,W6XF91,한림읍,,
77164,2018-11,W6XF91,한림읍,,
77165,2018-12,W6XF91,한림읍,,
77166,2019-01,W6XF91,한림읍,,
77167,2019-02,W6XF91,한림읍,,
77168,2019-03,W6XF91,한림읍,,
77169,2019-04,W6XF91,한림읍,,
77170,2019-05,W6XF91,한림읍,,
77171,2019-06,W6XF91,한림읍,,
77172,2019-07,W6XF91,한림읍,,
77173,2019-08,W6XF91,한림읍,,
77174,2019-09,W6XF91,한림읍,,
77175,2019-10,W6XF91,한림읍,,
77176,2019-11,W6XF91,한림읍,500.0,1.0
77177,2019-12,W6XF91,한림읍,59250.0,23.0
77178,2020-01,W6XF91,한림읍,40350.0,19.0
77179,2020-02,W6XF91,한림읍,40350.0,19.0
77180,2020-03,W6XF91,한림읍,91250.0,41.0
77181,2020-04,W6XF91,한림읍,93400.0,43.0
77182,2020-05,W6XF91,한림읍,68650.0,30.0
77183,2020-06,W6XF91,한림읍,66600.0,24.0
77184,2020-07,W6XF91,한림읍,106450.0,34.0
77185,2020-08,W6XF91,한림읍,159300.0,48.0
77186,2020-09,W6XF91,한림읍,105400.0,44.0
77187,2020-10,W6XF91,한림읍,113350.0,56.0
77188,2020-11,W6XF91,한림읍,358750.0,63.0
77189,2020-12,W6XF91,한림읍,401300.0,56.0
77190,2021-01,W6XF91,한림읍,122800.0,35.0
77191,2021-02,W6XF91,한림읍,152650.0,48.0
77192,2021-03,W6XF91,한림읍,170300.0,61.0
77193,2021-04,W6XF91,한림읍,,
77194,2021-05,W6XF91,한림읍,165500.0,105.0
77195,2021-06,W6XF91,한림읍,204400.0,95.0
77196,2018-01,W6XF92,한림읍,,
77197,2018-02,W6XF92,한림읍,,
77198,2018-03,W6XF92,한림읍,,
77199,2018-04,W6XF92,한림읍,,
77200,2018-05,W6XF92,한림읍,,
77201,2018-06,W6XF92,한림읍,,
77202,2018-07,W6XF92,한림읍,,
77203,2018-08,W6XF92,한림읍,,
77204,2018-09,W6XF92,한림읍,,
77205,2018-10,W6XF92,한림읍,,
77206,2018-11,W6XF92,한림읍,,
77207,2018-12,W6XF92,한림읍,,
77208,2019-01,W6XF92,한림읍,,
77209,2019-02,W6XF92,한림읍,,
77210,2019-03,W6XF92,한림읍,,
77211,2019-04,W6XF92,한림읍,,
77212,2019-05,W6XF92,한림읍,,
77213,2019-06,W6XF92,한림읍,,
77214,2019-07,W6XF92,한림읍,,
77215,2019-08,W6XF92,한림읍,,
77216,2019-09,W6XF92,한림읍,,
77217,2019-10,W6XF92,한림읍,,
77218,2019-11,W6XF92,한림읍,16450.0,3.0
77219,2019-12,W6XF92,한림읍,24250.0,19.0
77220,2020-01,W6XF92,한림읍,37400.0,19.0
77221,2020-02,W6XF92,한림읍,59950.0,21.0
77222,2020-03,W6XF92,한림읍,33650.0,15.0
77223,2020-04,W6XF92,한림읍,59950.0,23.0
77224,2020-05,W6XF92,한림읍,67750.0,30.0
77225,2020-06,W6XF92,한림읍,56400.0,28.0
77226,2020-07,W6XF92,한림읍,83650.0,33.0
77227,2020-08,W6XF92,한림읍,178600.0,58.0
77228,2020-09,W6XF92,한림읍,91450.0,42.0
77229,2020-10,W6XF92,한림읍,67050.0,38.0
77230,2020-11,W6XF92,한림읍,129400.0,41.0
77231,2020-12,W6XF92,한림읍,73350.0,31.0
77232,2021-01,W6XF92,한림읍,67950.0,31.0
77233,2021-02,W6XF92,한림읍,72650.0,26.0
77234,2021-03,W6XF92,한림읍,69300.0,34.0
77235,2021-04,W6XF92,한림읍,,
77236,2021-05,W6XF92,한림읍,77200.0,47.0
77237,2021-06,W6XF92,한림읍,108100.0,58.0
77238,2018-01,W6XF93,한림읍,,
77239,2018-02,W6XF93,한림읍,,
77240,2018-03,W6XF93,한림읍,,
77241,2018-04,W6XF93,한림읍,,
77242,2018-05,W6XF93,한림읍,,
77243,2018-06,W6XF93,한림읍,,
77244,2018-07,W6XF93,한림읍,,
77245,2018-08,W6XF93,한림읍,,
77246,2018-09,W6XF93,한림읍,,
77247,2018-10,W6XF93,한림읍,,
77248,2018-11,W6XF93,한림읍,,
77249,2018-12,W6XF93,한림읍,,
77250,2019-01,W6XF93,한림읍,,
77251,2019-02,W6XF93,한림읍,,
77252,2019-03,W6XF93,한림읍,,
77253,2019-04,W6XF93,한림읍,,
77254,2019-05,W6XF93,한림읍,,
77255,2019-06,W6XF93,한림읍,,
77256,2019-07,W6XF93,한림읍,,
77257,2019-08,W6XF93,한림읍,,
77258,2019-09,W6XF93,한림읍,,
77259,2019-10,W6XF93,한림읍,,
77260,2019-11,W6XF93,한림읍,,
77261,2019-12,W6XF93,한림읍,20250.0,9.0
77262,2020-01,W6XF93,한림읍,61500.0,26.0
77263,2020-02,W6XF93,한림읍,118100.0,23.0
77264,2020-03,W6XF93,한림읍,37150.0,22.0
77265,2020-04,W6XF93,한림읍,45550.0,22.0
77266,2020-05,W6XF93,한림읍,85000.0,43.0
77267,2020-06,W6XF93,한림읍,84500.0,35.0
77268,2020-07,W6XF93,한림읍,106050.0,39.0
77269,2020-08,W6XF93,한림읍,62450.0,34.0
77270,2020-09,W6XF93,한림읍,65900.0,30.0
77271,2020-10,W6XF93,한림읍,74150.0,36.0
77272,2020-11,W6XF93,한림읍,36200.0,20.0
77273,2020-12,W6XF93,한림읍,38650.0,19.0
77274,2021-01,W6XF93,한림읍,78300.0,25.0
77275,2021-02,W6XF93,한림읍,64350.0,20.0
77276,2021-03,W6XF93,한림읍,99400.0,23.0
77277,2021-04,W6XF93,한림읍,,
77278,2021-05,W6XF93,한림읍,129800.0,46.0
77279,2021-06,W6XF93,한림읍,154100.0,50.0
77280,2018-01,W6XF94,한림읍,,
77281,2018-02,W6XF94,한림읍,,
77282,2018-03,W6XF94,한림읍,,
77283,2018-04,W6XF94,한림읍,,
77284,2018-05,W6XF94,한림읍,,
77285,2018-06,W6XF94,한림읍,,
77286,2018-07,W6XF94,한림읍,,
77287,2018-08,W6XF94,한림읍,,
77288,2018-09,W6XF94,한림읍,,
77289,2018-10,W6XF94,한림읍,,
77290,2018-11,W6XF94,한림읍,,
77291,2018-12,W6XF94,한림읍,,
77292,2019-01,W6XF94,한림읍,,
77293,2019-02,W6XF94,한림읍,,
77294,2019-03,W6XF94,한림읍,,
77295,2019-04,W6XF94,한림읍,,
77296,2019-05,W6XF94,한림읍,,
77297,2019-06,W6XF94,한림읍,,
77298,2019-07,W6XF94,한림읍,,
77299,2019-08,W6XF94,한림읍,,
77300,2019-09,W6XF94,한림읍,,
77301,2019-10,W6XF94,한림읍,,
77302,2019-11,W6XF94,한림읍,12300.0,8.0
77303,2019-12,W6XF94,한림읍,69050.0,36.0
77304,2020-01,W6XF94,한림읍,116300.0,45.0
77305,2020-02,W6XF94,한림읍,297150.0,46.0
77306,2020-03,W6XF94,한림읍,229150.0,63.0
77307,2020-04,W6XF94,한림읍,220700.0,85.0
77308,2020-05,W6XF94,한림읍,327450.0,120.0
77309,2020-06,W6XF94,한림읍,325800.0,115.0
77310,2020-07,W6XF94,한림읍,220600.0,113.0
77311,2020-08,W6XF94,한림읍,237100.0,123.0
77312,2020-09,W6XF94,한림읍,234300.0,115.0
77313,2020-10,W6XF94,한림읍,204450.0,97.0
77314,2020-11,W6XF94,한림읍,240700.0,114.0
77315,2020-12,W6XF94,한림읍,195700.0,81.0
77316,2021-01,W6XF94,한림읍,199750.0,81.0
77317,2021-02,W6XF94,한림읍,155350.0,71.0
77318,2021-03,W6XF94,한림읍,177150.0,84.0
77319,2021-04,W6XF94,한림읍,,
77320,2021-05,W6XF94,한림읍,220450.0,114.0
77321,2021-06,W6XF94,한림읍,286650.0,152.0
77322,2018-01,W6XF95,한림읍,,
77323,2018-02,W6XF95,한림읍,,
77324,2018-03,W6XF95,한림읍,,
77325,2018-04,W6XF95,한림읍,,
77326,2018-05,W6XF95,한림읍,,
77327,2018-06,W6XF95,한림읍,,
77328,2018-07,W6XF95,한림읍,,
77329,2018-08,W6XF95,한림읍,,
77330,2018-09,W6XF95,한림읍,,
77331,2018-10,W6XF95,한림읍,,
77332,2018-11,W6XF95,한림읍,,
77333,2018-12,W6XF95,한림읍,,
77334,2019-01,W6XF95,한림읍,,
77335,2019-02,W6XF95,한림읍,,
77336,2019-03,W6XF95,한림읍,,
77337,2019-04,W6XF95,한림읍,,
77338,2019-05,W6XF95,한림읍,,
77339,2019-06,W6XF95,한림읍,,
77340,2019-07,W6XF95,한림읍,,
77341,2019-08,W6XF95,한림읍,,
77342,2019-09,W6XF95,한림읍,,
77343,2019-10,W6XF95,한림읍,,
77344,2019-11,W6XF95,한림읍,12350.0,8.0
77345,2019-12,W6XF95,한림읍,131300.0,44.0
77346,2020-01,W6XF95,한림읍,250600.0,78.0
77347,2020-02,W6XF95,한림읍,187300.0,68.0
77348,2020-03,W6XF95,한림읍,222850.0,93.0
77349,2020-04,W6XF95,한림읍,273900.0,99.0
77350,2020-05,W6XF95,한림읍,479350.0,140.0
77351,2020-06,W6XF95,한림읍,548400.0,157.0
77352,2020-07,W6XF95,한림읍,929550.0,207.0
77353,2020-08,W6XF95,한림읍,1021100.0,208.0
77354,2020-09,W6XF95,한림읍,552000.0,153.0
77355,2020-10,W6XF95,한림읍,541700.0,145.0
77356,2020-11,W6XF95,한림읍,493000.0,114.0
77357,2020-12,W6XF95,한림읍,431700.0,98.0
77358,2021-01,W6XF95,한림읍,512950.0,131.0
77359,2021-02,W6XF95,한림읍,459100.0,99.0
77360,2021-03,W6XF95,한림읍,458700.0,103.0
77361,2021-04,W6XF95,한림읍,,
77362,2021-05,W6XF95,한림읍,530500.0,149.0
77363,2021-06,W6XF95,한림읍,470900.0,152.0
77364,2018-01,W6XF96,한림읍,,
77365,2018-02,W6XF96,한림읍,,
77366,2018-03,W6XF96,한림읍,,
77367,2018-04,W6XF96,한림읍,,
77368,2018-05,W6XF96,한림읍,,
77369,2018-06,W6XF96,한림읍,,
77370,2018-07,W6XF96,한림읍,,
77371,2018-08,W6XF96,한림읍,,
77372,2018-09,W6XF96,한림읍,,
77373,2018-10,W6XF96,한림읍,,
77374,2018-11,W6XF96,한림읍,,
77375,2018-12,W6XF96,한림읍,,
77376,2019-01,W6XF96,한림읍,,
77377,2019-02,W6XF96,한림읍,,
77378,2019-03,W6XF96,한림읍,,
77379,2019-04,W6XF96,한림읍,,
77380,2019-05,W6XF96,한림읍,,
77381,2019-06,W6XF96,한림읍,,
77382,2019-07,W6XF96,한림읍,,
77383,2019-08,W6XF96,한림읍,,
77384,2019-09,W6XF96,한림읍,,
77385,2019-10,W6XF96,한림읍,,
77386,2019-11,W6XF96,한림읍,,
77387,2019-12,W6XF96,한림읍,21850.0,15.0
77388,2020-01,W6XF96,한림읍,70500.0,35.0
77389,2020-02,W6XF96,한림읍,86350.0,41.0
77390,2020-03,W6XF96,한림읍,82150.0,42.0
77391,2020-04,W6XF96,한림읍,90400.0,52.0
77392,2020-05,W6XF96,한림읍,224250.0,72.0
77393,2020-06,W6XF96,한림읍,326050.0,88.0
77394,2020-07,W6XF96,한림읍,256650.0,89.0
77395,2020-08,W6XF96,한림읍,327900.0,122.0
77396,2020-09,W6XF96,한림읍,201400.0,78.0
77397,2020-10,W6XF96,한림읍,250350.0,96.0
77398,2020-11,W6XF96,한림읍,197650.0,90.0
77399,2020-12,W6XF96,한림읍,142700.0,75.0
77400,2021-01,W6XF96,한림읍,128200.0,65.0
77401,2021-02,W6XF96,한림읍,200850.0,70.0
77402,2021-03,W6XF96,한림읍,173000.0,81.0
77403,2021-04,W6XF96,한림읍,,
77404,2021-05,W6XF96,한림읍,165400.0,103.0
77405,2021-06,W6XF96,한림읍,170050.0,101.0
77406,2018-01,W6XF97,한림읍,,
77407,2018-02,W6XF97,한림읍,,
77408,2018-03,W6XF97,한림읍,,
77409,2018-04,W6XF97,한림읍,,
77410,2018-05,W6XF97,한림읍,,
77411,2018-06,W6XF97,한림읍,,
77412,2018-07,W6XF97,한림읍,,
77413,2018-08,W6XF97,한림읍,,
77414,2018-09,W6XF97,한림읍,,
77415,2018-10,W6XF97,한림읍,,
77416,2018-11,W6XF97,한림읍,,
77417,2018-12,W6XF97,한림읍,,
77418,2019-01,W6XF97,한림읍,,
77419,2019-02,W6XF97,한림읍,,
77420,2019-03,W6XF97,한림읍,,
77421,2019-04,W6XF97,한림읍,,
77422,2019-05,W6XF97,한림읍,,
77423,2019-06,W6XF97,한림읍,,
77424,2019-07,W6XF97,한림읍,,
77425,2019-08,W6XF97,한림읍,,
77426,2019-09,W6XF97,한림읍,,
77427,2019-10,W6XF97,한림읍,,
77428,2019-11,W6XF97,한림읍,4050.0,2.0
77429,2019-12,W6XF97,한림읍,76200.0,29.0
77430,2020-01,W6XF97,한림읍,141250.0,40.0
77431,2020-02,W6XF97,한림읍,103700.0,40.0
77432,2020-03,W6XF97,한림읍,63600.0,28.0
77433,2020-04,W6XF97,한림읍,85850.0,38.0
77434,2020-05,W6XF97,한림읍,111700.0,49.0
77435,2020-06,W6XF97,한림읍,121100.0,49.0
77436,2020-07,W6XF97,한림읍,105800.0,43.0
77437,2020-08,W6XF97,한림읍,62350.0,30.0
77438,2020-09,W6XF97,한림읍,36950.0,27.0
77439,2020-10,W6XF97,한림읍,141500.0,53.0
77440,2020-11,W6XF97,한림읍,145300.0,50.0
77441,2020-12,W6XF97,한림읍,86500.0,38.0
77442,2021-01,W6XF97,한림읍,85400.0,37.0
77443,2021-02,W6XF97,한림읍,109350.0,40.0
77444,2021-03,W6XF97,한림읍,155150.0,46.0
77445,2021-04,W6XF97,한림읍,,
77446,2021-05,W6XF97,한림읍,164700.0,62.0
77447,2021-06,W6XF97,한림읍,184850.0,65.0
77448,2018-01,W6XF98,한림읍,,
77449,2018-02,W6XF98,한림읍,,
77450,2018-03,W6XF98,한림읍,,
77451,2018-04,W6XF98,한림읍,,
77452,2018-05,W6XF98,한림읍,,
77453,2018-06,W6XF98,한림읍,,
77454,2018-07,W6XF98,한림읍,,
77455,2018-08,W6XF98,한림읍,,
77456,2018-09,W6XF98,한림읍,,
77457,2018-10,W6XF98,한림읍,,
77458,2018-11,W6XF98,한림읍,,
77459,2018-12,W6XF98,한림읍,,
77460,2019-01,W6XF98,한림읍,,
77461,2019-02,W6XF98,한림읍,,
77462,2019-03,W6XF98,한림읍,,
77463,2019-04,W6XF98,한림읍,,
77464,2019-05,W6XF98,한림읍,,
77465,2019-06,W6XF98,한림읍,,
77466,2019-07,W6XF98,한림읍,,
77467,2019-08,W6XF98,한림읍,,
77468,2019-09,W6XF98,한림읍,,
77469,2019-10,W6XF98,한림읍,,
77470,2019-11,W6XF98,한림읍,28650.0,6.0
77471,2019-12,W6XF98,한림읍,70400.0,27.0
77472,2020-01,W6XF98,한림읍,115150.0,50.0
77473,2020-02,W6XF98,한림읍,115800.0,49.0
77474,2020-03,W6XF98,한림읍,111450.0,53.0
77475,2020-04,W6XF98,한림읍,144700.0,73.0
77476,2020-05,W6XF98,한림읍,209900.0,94.0
77477,2020-06,W6XF98,한림읍,187750.0,94.0
77478,2020-07,W6XF98,한림읍,215950.0,113.0
77479,2020-08,W6XF98,한림읍,289450.0,153.0
77480,2020-09,W6XF98,한림읍,207300.0,102.0
77481,2020-10,W6XF98,한림읍,199300.0,102.0
77482,2020-11,W6XF98,한림읍,178950.0,97.0
77483,2020-12,W6XF98,한림읍,214300.0,94.0
77484,2021-01,W6XF98,한림읍,257800.0,112.0
77485,2021-02,W6XF98,한림읍,287800.0,112.0
77486,2021-03,W6XF98,한림읍,236950.0,99.0
77487,2021-04,W6XF98,한림읍,,
77488,2021-05,W6XF98,한림읍,294200.0,146.0
77489,2021-06,W6XF98,한림읍,392550.0,196.0
77490,2018-01,W6XF99,한림읍,,
77491,2018-02,W6XF99,한림읍,,
77492,2018-03,W6XF99,한림읍,,
77493,2018-04,W6XF99,한림읍,,
77494,2018-05,W6XF99,한림읍,,
77495,2018-06,W6XF99,한림읍,,
77496,2018-07,W6XF99,한림읍,,
77497,2018-08,W6XF99,한림읍,,
77498,2018-09,W6XF99,한림읍,,
77499,2018-10,W6XF99,한림읍,,
77500,2018-11,W6XF99,한림읍,,
77501,2018-12,W6XF99,한림읍,,
77502,2019-01,W6XF99,한림읍,,
77503,2019-02,W6XF99,한림읍,,
77504,2019-03,W6XF99,한림읍,,
77505,2019-04,W6XF99,한림읍,,
77506,2019-05,W6XF99,한림읍,,
77507,2019-06,W6XF99,한림읍,,
77508,2019-07,W6XF99,한림읍,,
77509,2019-08,W6XF99,한림읍,,
77510,2019-09,W6XF99,한림읍,,
77511,2019-10,W6XF99,한림읍,,
77512,2019-11,W6XF99,한림읍,25850.0,11.0
77513,2019-12,W6XF99,한림읍,103800.0,40.0
77514,2020-01,W6XF99,한림읍,132650.0,66.0
77515,2020-02,W6XF99,한림읍,119100.0,63.0
77516,2020-03,W6XF99,한림읍,130150.0,77.0
77517,2020-04,W6XF99,한림읍,82350.0,59.0
77518,2020-05,W6XF99,한림읍,169800.0,79.0
77519,2020-06,W6XF99,한림읍,168500.0,95.0
77520,2020-07,W6XF99,한림읍,185300.0,112.0
77521,2020-08,W6XF99,한림읍,167350.0,101.0
77522,2020-09,W6XF99,한림읍,155500.0,81.0
77523,2020-10,W6XF99,한림읍,155650.0,94.0
77524,2020-11,W6XF99,한림읍,255500.0,90.0
77525,2020-12,W6XF99,한림읍,59050.0,29.0
77526,2021-01,W6XF99,한림읍,303350.0,60.0
77527,2021-02,W6XF99,한림읍,332800.0,85.0
77528,2021-03,W6XF99,한림읍,483550.0,93.0
77529,2021-04,W6XF99,한림읍,,
77530,2021-05,W6XF99,한림읍,489200.0,145.0
77531,2021-06,W6XF99,한림읍,534350.0,159.0
77532,2018-01,W6XF9A,삼양동,,
77533,2018-02,W6XF9A,삼양동,,
77534,2018-03,W6XF9A,삼양동,,
77535,2018-04,W6XF9A,삼양동,,
77536,2018-05,W6XF9A,삼양동,,
77537,2018-06,W6XF9A,삼양동,,
77538,2018-07,W6XF9A,삼양동,,
77539,2018-08,W6XF9A,삼양동,,
77540,2018-09,W6XF9A,삼양동,,
77541,2018-10,W6XF9A,삼양동,,
77542,2018-11,W6XF9A,삼양동,,
77543,2018-12,W6XF9A,삼양동,,
77544,2019-01,W6XF9A,삼양동,,
77545,2019-02,W6XF9A,삼양동,,
77546,2019-03,W6XF9A,삼양동,,
77547,2019-04,W6XF9A,삼양동,,
77548,2019-05,W6XF9A,삼양동,,
77549,2019-06,W6XF9A,삼양동,,
77550,2019-07,W6XF9A,삼양동,,
77551,2019-08,W6XF9A,삼양동,,
77552,2019-09,W6XF9A,삼양동,,
77553,2019-10,W6XF9A,삼양동,,
77554,2019-11,W6XF9A,삼양동,14650.0,7.0
77555,2019-12,W6XF9A,삼양동,21100.0,10.0
77556,2020-01,W6XF9A,삼양동,29950.0,12.0
77557,2020-02,W6XF9A,삼양동,42500.0,27.0
77558,2020-03,W6XF9A,삼양동,105950.0,73.0
77559,2020-04,W6XF9A,삼양동,119300.0,86.0
77560,2020-05,W6XF9A,삼양동,118400.0,103.0
77561,2020-06,W6XF9A,삼양동,156150.0,126.0
77562,2020-07,W6XF9A,삼양동,240700.0,188.0
77563,2020-08,W6XF9A,삼양동,235000.0,185.0
77564,2020-09,W6XF9A,삼양동,172650.0,138.0
77565,2020-10,W6XF9A,삼양동,202100.0,135.0
77566,2020-11,W6XF9A,삼양동,214450.0,130.0
77567,2020-12,W6XF9A,삼양동,257600.0,136.0
77568,2021-01,W6XF9A,삼양동,286000.0,138.0
77569,2021-02,W6XF9A,삼양동,256000.0,154.0
77570,2021-03,W6XF9A,삼양동,370800.0,218.0
77571,2021-04,W6XF9A,삼양동,,
77572,2021-05,W6XF9A,삼양동,382850.0,275.0
77573,2021-06,W6XF9A,삼양동,451500.0,325.0
77574,2018-01,W6XF9B,구좌읍,,
77575,2018-02,W6XF9B,구좌읍,,
77576,2018-03,W6XF9B,구좌읍,,
77577,2018-04,W6XF9B,구좌읍,,
77578,2018-05,W6XF9B,구좌읍,,
77579,2018-06,W6XF9B,구좌읍,,
77580,2018-07,W6XF9B,구좌읍,,
77581,2018-08,W6XF9B,구좌읍,,
77582,2018-09,W6XF9B,구좌읍,,
77583,2018-10,W6XF9B,구좌읍,,
77584,2018-11,W6XF9B,구좌읍,,
77585,2018-12,W6XF9B,구좌읍,,
77586,2019-01,W6XF9B,구좌읍,,
77587,2019-02,W6XF9B,구좌읍,,
77588,2019-03,W6XF9B,구좌읍,,
77589,2019-04,W6XF9B,구좌읍,,
77590,2019-05,W6XF9B,구좌읍,,
77591,2019-06,W6XF9B,구좌읍,,
77592,2019-07,W6XF9B,구좌읍,,
77593,2019-08,W6XF9B,구좌읍,,
77594,2019-09,W6XF9B,구좌읍,,
77595,2019-10,W6XF9B,구좌읍,,
77596,2019-11,W6XF9B,구좌읍,,
77597,2019-12,W6XF9B,구좌읍,58800.0,13.0
77598,2020-01,W6XF9B,구좌읍,590300.0,191.0
77599,2020-02,W6XF9B,구좌읍,583450.0,221.0
77600,2020-03,W6XF9B,구좌읍,595600.0,223.0
77601,2020-04,W6XF9B,구좌읍,542800.0,199.0
77602,2020-05,W6XF9B,구좌읍,841850.0,315.0
77603,2020-06,W6XF9B,구좌읍,981550.0,353.0
77604,2020-07,W6XF9B,구좌읍,1570550.0,473.0
77605,2020-08,W6XF9B,구좌읍,1768950.0,496.0
77606,2020-09,W6XF9B,구좌읍,1148500.0,407.0
77607,2020-10,W6XF9B,구좌읍,1195950.0,373.0
77608,2020-11,W6XF9B,구좌읍,1046150.0,343.0
77609,2020-12,W6XF9B,구좌읍,1143550.0,372.0
77610,2021-01,W6XF9B,구좌읍,922050.0,276.0
77611,2021-02,W6XF9B,구좌읍,913400.0,280.0
77612,2021-03,W6XF9B,구좌읍,1041300.0,327.0
77613,2021-04,W6XF9B,구좌읍,,
77614,2021-05,W6XF9B,구좌읍,1207000.0,371.0
77615,2021-06,W6XF9B,구좌읍,1207000.0,404.0
77616,2018-01,W6XF9C,구좌읍,,
77617,2018-02,W6XF9C,구좌읍,,
77618,2018-03,W6XF9C,구좌읍,,
77619,2018-04,W6XF9C,구좌읍,,
77620,2018-05,W6XF9C,구좌읍,,
77621,2018-06,W6XF9C,구좌읍,,
77622,2018-07,W6XF9C,구좌읍,,
77623,2018-08,W6XF9C,구좌읍,,
77624,2018-09,W6XF9C,구좌읍,,
77625,2018-10,W6XF9C,구좌읍,,
77626,2018-11,W6XF9C,구좌읍,,
77627,2018-12,W6XF9C,구좌읍,,
77628,2019-01,W6XF9C,구좌읍,,
77629,2019-02,W6XF9C,구좌읍,,
77630,2019-03,W6XF9C,구좌읍,,
77631,2019-04,W6XF9C,구좌읍,,
77632,2019-05,W6XF9C,구좌읍,,
77633,2019-06,W6XF9C,구좌읍,,
77634,2019-07,W6XF9C,구좌읍,,
77635,2019-08,W6XF9C,구좌읍,,
77636,2019-09,W6XF9C,구좌읍,,
77637,2019-10,W6XF9C,구좌읍,,
77638,2019-11,W6XF9C,구좌읍,33650.0,13.0
77639,2019-12,W6XF9C,구좌읍,200650.0,87.0
77640,2020-01,W6XF9C,구좌읍,229950.0,84.0
77641,2020-02,W6XF9C,구좌읍,208900.0,88.0
77642,2020-03,W6XF9C,구좌읍,265400.0,118.0
77643,2020-04,W6XF9C,구좌읍,286050.0,123.0
77644,2020-05,W6XF9C,구좌읍,435400.0,155.0
77645,2020-06,W6XF9C,구좌읍,401950.0,174.0
77646,2020-07,W6XF9C,구좌읍,574500.0,229.0
77647,2020-08,W6XF9C,구좌읍,622200.0,250.0
77648,2020-09,W6XF9C,구좌읍,380650.0,193.0
77649,2020-10,W6XF9C,구좌읍,614500.0,267.0
77650,2020-11,W6XF9C,구좌읍,466600.0,231.0
77651,2020-12,W6XF9C,구좌읍,416500.0,216.0
77652,2021-01,W6XF9C,구좌읍,404950.0,175.0
77653,2021-02,W6XF9C,구좌읍,437450.0,194.0
77654,2021-03,W6XF9C,구좌읍,428500.0,188.0
77655,2021-04,W6XF9C,구좌읍,,
77656,2021-05,W6XF9C,구좌읍,637100.0,251.0
77657,2021-06,W6XF9C,구좌읍,631650.0,277.0
77658,2018-01,W6XF9D,조천읍,,
77659,2018-02,W6XF9D,조천읍,,
77660,2018-03,W6XF9D,조천읍,,
77661,2018-04,W6XF9D,조천읍,,
77662,2018-05,W6XF9D,조천읍,,
77663,2018-06,W6XF9D,조천읍,,
77664,2018-07,W6XF9D,조천읍,,
77665,2018-08,W6XF9D,조천읍,,
77666,2018-09,W6XF9D,조천읍,,
77667,2018-10,W6XF9D,조천읍,,
